sentence_id,token_id,semiotic,before,class,after
48,16,PLAIN,grayish,RemainSelf,grayish
48,17,PLAIN,facial,RemainSelf,facial
48,18,PLAIN,hue,RemainSelf,hue
48,19,PUNCT,.,RemainSelf,.
49,0,PLAIN,Susan,RemainSelf,Susan
49,1,PLAIN,removes,RemainSelf,removes
49,2,PLAIN,the,RemainSelf,the
49,3,PLAIN,last,RemainSelf,last
49,4,PLAIN,of,RemainSelf,of
49,5,PLAIN,her,RemainSelf,her
49,6,PLAIN,belongings,RemainSelf,belongings
49,7,PLAIN,from,RemainSelf,from
49,8,PLAIN,Mike's,RemainSelf,Mike's
49,9,PLAIN,house,RemainSelf,house
49,10,PLAIN,and,RemainSelf,and
49,11,PLAIN,the,RemainSelf,the
49,12,PLAIN,two,RemainSelf,two
49,13,PLAIN,part,RemainSelf,part
49,14,PLAIN,ways,RemainSelf,ways
49,15,PUNCT,.,RemainSelf,.
50,0,PLAIN,Such,RemainSelf,Such
50,1,PLAIN,organisations,ToBeNormalized,organizations
50,2,PUNCT,",",RemainSelf,","
50,3,PLAIN,as,RemainSelf,as
50,4,PLAIN,Sokil,RemainSelf,Sokil
50,5,PUNCT,",",RemainSelf,","
50,6,PLAIN,Plast,RemainSelf,Plast
50,7,PUNCT,",",RemainSelf,","
50,8,PLAIN,Sport,RemainSelf,Sport
50,9,PLAIN,Society,RemainSelf,Society
50,10,PUNCT,',RemainSelf,'
50,11,PLAIN,Ukraine,RemainSelf,Ukraine
50,12,PUNCT,',RemainSelf,'
50,13,PLAIN,popularised,ToBeNormalized,popularized
50,14,PLAIN,healthy,RemainSelf,healthy
50,15,PLAIN,lifestyle,RemainSelf,lifestyle
50,16,PUNCT,",",RemainSelf,","
50,17,PLAIN,the,RemainSelf,the
50,18,PLAIN,Taras,RemainSelf,Taras
50,19,PLAIN,Shevchenko,RemainSelf,Shevchenko
50,20,PLAIN,Academic,RemainSelf,Academic
50,21,PLAIN,Society,RemainSelf,Society
50,22,PLAIN,united,RemainSelf,united
50,23,PLAIN,scientists,RemainSelf,scientists
50,24,PLAIN,and,RemainSelf,and
50,25,PLAIN,intellectuals,RemainSelf,intellectuals
50,26,PUNCT,.,RemainSelf,.
51,0,PLAIN,The,RemainSelf,The
51,1,PLAIN,soil,RemainSelf,soil
51,2,PLAIN,contaminated,RemainSelf,contaminated
51,3,PLAIN,with,RemainSelf,with
51,4,PLAIN,high,RemainSelf,high
51,5,PLAIN,lead,RemainSelf,lead
51,6,PLAIN,levels,RemainSelf,levels
51,7,PLAIN,often,RemainSelf,often
51,8,PLAIN,originates,RemainSelf,originates
51,9,PLAIN,from,RemainSelf,from
51,10,PLAIN,old,RemainSelf,old
51,11,PLAIN,house,RemainSelf,house
51,12,PLAIN,paint,RemainSelf,paint
51,13,PLAIN,containing,RemainSelf,containing
51,14,PLAIN,lead,RemainSelf,lead
51,15,PUNCT,",",RemainSelf,","
51,16,PLAIN,vehicle,RemainSelf,vehicle
51,17,PLAIN,exhaust,RemainSelf,exhaust
51,18,PUNCT,",",RemainSelf,","
51,19,PLAIN,or,RemainSelf,or
51,20,PLAIN,atmospheric,RemainSelf,atmospheric
51,21,PLAIN,deposition,RemainSelf,deposition
51,22,PUNCT,.,RemainSelf,.
52,0,PLAIN,Edie,RemainSelf,Edie
52,1,PLAIN,saw,RemainSelf,saw
52,2,PLAIN,this,RemainSelf,this
52,3,PLAIN,as,RemainSelf,as
52,4,PLAIN,a,RemainSelf,a
52,5,PLAIN,sign,RemainSelf,sign
52,6,PLAIN,of,RemainSelf,of
52,7,PLAIN,Karl's,RemainSelf,Karl's
52,8,PLAIN,recurring,RemainSelf,recurring
52,9,PLAIN,love,RemainSelf,love
52,10,PLAIN,for,RemainSelf,for
52,11,PLAIN,Susan,RemainSelf,Susan
52,12,PLAIN,even,RemainSelf,even
52,13,PLAIN,though,RemainSelf,though
52,14,PLAIN,they,RemainSelf,they
52,15,PLAIN,are,RemainSelf,are
52,16,PLAIN,divorced,RemainSelf,divorced
52,17,PUNCT,.,RemainSelf,.
53,0,PLAIN,Thus,RemainSelf,Thus
53,1,PUNCT,",",RemainSelf,","
53,2,PLAIN,the,RemainSelf,the
53,3,PLAIN,Civic,RemainSelf,Civic
53,4,PLAIN,Organisation,ToBeNormalized,organization
53,5,PUNCT,"""",RemainSelf,""""
53,6,PLAIN,Self,RemainSelf,Self
53,7,PLAIN,Reliance,RemainSelf,Reliance
53,8,PUNCT,"""",RemainSelf,""""
53,9,PLAIN,was,RemainSelf,was
53,10,PLAIN,established,RemainSelf,established
53,11,PLAIN,on,RemainSelf,on
53,12,DATE,"November 4, 2004",ToBeNormalized,november fourth two thousand four
53,13,PUNCT,.,RemainSelf,.
54,0,PUNCT,"""",RemainSelf,""""
54,1,PLAIN,Lady,RemainSelf,Lady
54,2,PLAIN,Liberty,RemainSelf,Liberty
54,3,PLAIN,pedigree,RemainSelf,pedigree
54,4,PUNCT,"""",RemainSelf,""""
54,5,PUNCT,.,RemainSelf,.
55,0,PLAIN,Islamist,RemainSelf,Islamist
55,1,PLAIN,forces,RemainSelf,forces
55,2,PLAIN,retreated,RemainSelf,retreated
55,3,PLAIN,from,RemainSelf,from
55,4,PLAIN,Ras,RemainSelf,Ras
55,5,PLAIN,al,RemainSelf,al
55,6,PLAIN,Ayn,RemainSelf,Ayn
55,7,PLAIN,to,RemainSelf,to
55,8,PLAIN,Tal,RemainSelf,Tal
55,9,PLAIN,Half,RemainSelf,Half
55,10,PUNCT,",",RemainSelf,","
55,11,PLAIN,Asfar,RemainSelf,Asfar
55,12,PLAIN,and,RemainSelf,and
55,13,PLAIN,Najar,RemainSelf,Najar
55,14,PLAIN,which,RemainSelf,which
55,15,PLAIN,were,RemainSelf,were
55,16,PLAIN,under,RemainSelf,under
55,17,PLAIN,rebel,RemainSelf,rebel
55,18,PLAIN,control,RemainSelf,control
55,19,PUNCT,.,RemainSelf,.
56,0,PLAIN,It,RemainSelf,It
56,1,PLAIN,is,RemainSelf,is
56,2,PLAIN,made,RemainSelf,made
56,3,PLAIN,up,RemainSelf,up
56,4,PLAIN,of,RemainSelf,of
56,5,PLAIN,in,RemainSelf,in
56,6,PLAIN,total,RemainSelf,total
56,7,CARDINAL,49,ToBeNormalized,forty nine
56,8,PLAIN,districts,RemainSelf,districts
56,9,PUNCT,.,RemainSelf,.
57,0,PLAIN,Sneer,RemainSelf,Sneer
57,1,PLAIN,at,RemainSelf,at
57,2,PLAIN,the,RemainSelf,the
57,3,PLAIN,camera,RemainSelf,camera
57,4,PLAIN,like,RemainSelf,like
57,5,PLAIN,a,RemainSelf,a
57,6,PLAIN,bored,RemainSelf,bored
57,7,PLAIN,third,RemainSelf,third
57,8,PLAIN,grader,RemainSelf,grader
57,9,PUNCT,?,RemainSelf,?
58,0,PLAIN,These,RemainSelf,These
58,1,PLAIN,colours,ToBeNormalized,colors
58,2,PLAIN,were,RemainSelf,were
58,3,PLAIN,later,RemainSelf,later
58,4,PLAIN,changed,RemainSelf,changed
58,5,PLAIN,after,RemainSelf,after
58,6,PLAIN,the,RemainSelf,the
58,7,PLAIN,country,RemainSelf,country
58,8,PLAIN,gained,RemainSelf,gained
58,9,PLAIN,Independence,RemainSelf,Independence
58,10,PUNCT,.,RemainSelf,.
59,0,PLAIN,UPA,RemainSelf,UPA
59,1,PLAIN,improves,RemainSelf,improves
59,2,PLAIN,the,RemainSelf,the
59,3,PLAIN,quality,RemainSelf,quality
59,4,PLAIN,of,RemainSelf,of
59,5,PLAIN,the,RemainSelf,the
59,6,PLAIN,urban,RemainSelf,urban
59,7,PLAIN,environment,RemainSelf,environment
59,8,PLAIN,through,RemainSelf,through
59,9,PLAIN,greening,RemainSelf,greening
59,10,PLAIN,and,RemainSelf,and
59,11,PLAIN,thus,RemainSelf,thus
59,12,PUNCT,",",RemainSelf,","
59,13,PLAIN,a,RemainSelf,a
59,14,PLAIN,reduction,RemainSelf,reduction
59,15,PLAIN,in,RemainSelf,in
59,16,PLAIN,pollution,RemainSelf,pollution
59,17,PUNCT,.,RemainSelf,.
60,0,PLAIN,It,RemainSelf,It
60,1,PLAIN,will,RemainSelf,will
60,2,PLAIN,rock,RemainSelf,rock
60,3,PLAIN,you,RemainSelf,you
60,4,PLAIN,to,RemainSelf,to
60,5,PLAIN,the,RemainSelf,the
60,6,PLAIN,core,RemainSelf,core
60,7,PLAIN,and,RemainSelf,and
60,8,PLAIN,leave,RemainSelf,leave
60,9,PLAIN,you,RemainSelf,you
60,10,PLAIN,shaking,RemainSelf,shaking
60,11,PLAIN,in,RemainSelf,in
60,12,PLAIN,the,RemainSelf,the
60,13,PLAIN,fetal,RemainSelf,fetal
60,14,PLAIN,position,RemainSelf,position
60,15,PUNCT,.,RemainSelf,.
61,0,PLAIN,Dunn,RemainSelf,Dunn
61,1,PUNCT,",",RemainSelf,","
61,2,PLAIN,Richard,RemainSelf,Richard
61,3,LETTERS,S.,ToBeNormalized,s
61,4,PLAIN,Sugar,RemainSelf,Sugar
61,5,PLAIN,and,RemainSelf,and
61,6,PLAIN,Slaves,RemainSelf,Slaves
61,7,PUNCT,:,RemainSelf,:
61,8,PLAIN,The,RemainSelf,The
61,9,PLAIN,Rise,RemainSelf,Rise
61,10,PLAIN,of,RemainSelf,of
61,11,PLAIN,the,RemainSelf,the
61,12,PLAIN,Planter,RemainSelf,Planter
61,13,PLAIN,Class,RemainSelf,Class
61,14,PLAIN,in,RemainSelf,in
61,15,PLAIN,the,RemainSelf,the
61,16,PLAIN,English,RemainSelf,English
61,17,PLAIN,West,RemainSelf,West
61,18,PLAIN,Indies,RemainSelf,Indies
61,19,PUNCT,",",RemainSelf,","
61,20,DATE,1624,ToBeNormalized,sixteen twenty four
61,21,PLAIN,-,ToBeNormalized,to
61,22,DATE,1713,ToBeNormalized,seventeen thirteen
61,23,PUNCT,.,RemainSelf,.
62,0,PUNCT,"""",RemainSelf,""""
62,1,PLAIN,In,RemainSelf,In
62,2,PLAIN,Arthur,RemainSelf,Arthur
62,3,PLAIN,Griffith,RemainSelf,Griffith
62,4,PLAIN,there,RemainSelf,there
62,5,PLAIN,is,RemainSelf,is
62,6,PLAIN,a,RemainSelf,a
62,7,PLAIN,mighty,RemainSelf,mighty
62,8,PLAIN,force,RemainSelf,force
62,9,PLAIN,in,RemainSelf,in
62,10,PLAIN,Ireland,RemainSelf,Ireland
62,11,PUNCT,.,RemainSelf,.
63,0,PLAIN,The,RemainSelf,The
63,1,PLAIN,electronic,RemainSelf,electronic
63,2,PLAIN,system,RemainSelf,system
63,3,PLAIN,succeeds,RemainSelf,succeeds
63,4,PLAIN,the,RemainSelf,the
63,5,PLAIN,manual,RemainSelf,manual
63,6,PLAIN,system,RemainSelf,system
63,7,PUNCT,",",RemainSelf,","
63,8,PLAIN,which,RemainSelf,which
63,9,PLAIN,comprised,RemainSelf,comprised
63,10,PLAIN,an,RemainSelf,an
63,11,PLAIN,open,RemainSelf,open
63,12,PLAIN,auction,RemainSelf,auction
63,13,PLAIN,outcry,RemainSelf,outcry
63,14,PLAIN,method,RemainSelf,method
63,15,PLAIN,of,RemainSelf,of
63,16,PLAIN,trading,RemainSelf,trading
63,17,PUNCT,.,RemainSelf,.
64,0,DATE,16 August 1987,ToBeNormalized,the sixteenth of august nineteen eighty seven
64,1,PUNCT,.,RemainSelf,.
65,0,PLAIN,Sheppard,RemainSelf,Sheppard
65,1,PUNCT,",",RemainSelf,","
65,2,PLAIN,Kate,RemainSelf,Kate
65,3,PUNCT,(,RemainSelf,(
65,4,DATE,"October 17, 2011",ToBeNormalized,october seventeenth twenty eleven
65,5,PUNCT,),RemainSelf,)
65,6,PUNCT,.,RemainSelf,.
66,0,PUNCT,"""",RemainSelf,""""
66,1,PLAIN,Cybersocket,RemainSelf,Cybersocket
66,2,PLAIN,Picks,RemainSelf,Picks
66,3,PLAIN,CyberStampede,RemainSelf,CyberStampede
66,4,PLAIN,to,RemainSelf,to
66,5,PLAIN,Lead,RemainSelf,Lead
66,6,PLAIN,SEO,RemainSelf,SEO
66,7,PUNCT,"""",RemainSelf,""""
66,8,PUNCT,.,RemainSelf,.
67,0,PLAIN,Retrieved,RemainSelf,Retrieved
67,1,DATE,28 February 2016,ToBeNormalized,the twenty eighth of february twenty sixteen
67,2,PUNCT,.,RemainSelf,.
68,0,PLAIN,INSIGHT,ToBeNormalized,i n s i g h t
68,1,PUNCT,(,RemainSelf,(
68,2,DATE,"November 10, 1986",ToBeNormalized,november tenth nineteen eighty six
68,3,PUNCT,),RemainSelf,)
68,4,PUNCT,:,RemainSelf,:
68,5,CARDINAL,28,ToBeNormalized,twenty eight
68,6,PLAIN,-,ToBeNormalized,to
68,7,CARDINAL,30,ToBeNormalized,thirty
68,8,PUNCT,.,RemainSelf,.
69,0,PUNCT,"""",RemainSelf,""""
69,1,PLAIN,CyberStampede,RemainSelf,CyberStampede
69,2,PLAIN,Joins,RemainSelf,Joins
69,3,PLAIN,Pure,RemainSelf,Pure
69,4,PLAIN,Verticals,RemainSelf,Verticals
69,5,PLAIN,as,RemainSelf,as
69,6,PLAIN,Channel,RemainSelf,Channel
69,7,PLAIN,Partner,RemainSelf,Partner
69,8,PLAIN,for,RemainSelf,for
69,9,PLAIN,the,RemainSelf,the
69,10,PLAIN,CommerceSocial,RemainSelf,CommerceSocial
69,11,PLAIN,Suite,RemainSelf,Suite
69,12,PLAIN,of,RemainSelf,of
69,13,PLAIN,Tools,RemainSelf,Tools
69,14,PUNCT,.,RemainSelf,.
69,15,PUNCT,"""",RemainSelf,""""
70,0,PLAIN,Algorithms,RemainSelf,Algorithms
70,1,PLAIN,and,RemainSelf,and
70,2,PLAIN,techniques,RemainSelf,techniques
70,3,PLAIN,used,RemainSelf,used
70,4,PLAIN,to,RemainSelf,to
70,5,PLAIN,attain,RemainSelf,attain
70,6,PLAIN,color,RemainSelf,color
70,7,PLAIN,constancy,RemainSelf,constancy
70,8,PLAIN,are,RemainSelf,are
70,9,PLAIN,frequently,RemainSelf,frequently
70,10,PLAIN,used,RemainSelf,used
70,11,PLAIN,for,RemainSelf,for
70,12,PLAIN,color,RemainSelf,color
70,13,PLAIN,balancing,RemainSelf,balancing
70,14,PUNCT,",",RemainSelf,","
70,15,PLAIN,as,RemainSelf,as
70,16,PLAIN,well,RemainSelf,well
70,17,PUNCT,.,RemainSelf,.
71,0,PLAIN,Retrieved,RemainSelf,Retrieved
71,1,DATE,30 December 2013,ToBeNormalized,the thirtieth of december twenty thirteen
71,2,PUNCT,.,RemainSelf,.
72,0,PLAIN,Presently,RemainSelf,Presently
72,1,PUNCT,",",RemainSelf,","
72,2,PLAIN,the,RemainSelf,the
72,3,PLAIN,Global,RemainSelf,Global
72,4,PLAIN,Positioning,RemainSelf,Positioning
72,5,PLAIN,System,RemainSelf,System
72,6,PUNCT,(,RemainSelf,(
72,7,LETTERS,GPS,ToBeNormalized,g p s
72,8,PUNCT,),RemainSelf,)
72,9,PLAIN,space,RemainSelf,space
72,10,PLAIN,based,RemainSelf,based
72,11,PLAIN,satellite,RemainSelf,satellite
72,12,PLAIN,navigation,RemainSelf,navigation
72,13,PLAIN,system,RemainSelf,system
72,14,PLAIN,provides,RemainSelf,provides
72,15,PLAIN,our,RemainSelf,our
72,16,PLAIN,exact,RemainSelf,exact
72,17,PLAIN,location,RemainSelf,location
72,18,PLAIN,and,RemainSelf,and
72,19,PLAIN,time,RemainSelf,time
72,20,PLAIN,information,RemainSelf,information
72,21,PUNCT,.,RemainSelf,.
73,0,PLAIN,Upset,RemainSelf,Upset
73,1,PLAIN,with,RemainSelf,with
73,2,PLAIN,Lopez,RemainSelf,Lopez
73,3,PUNCT,",",RemainSelf,","
73,4,PLAIN,Antonio,RemainSelf,Antonio
73,5,PLAIN,confronts,RemainSelf,confronts
73,6,PLAIN,him,RemainSelf,him
73,7,PUNCT,",",RemainSelf,","
73,8,PLAIN,but,RemainSelf,but
73,9,PLAIN,he,RemainSelf,he
73,10,PLAIN,is,RemainSelf,is
73,11,PLAIN,threaten,RemainSelf,threaten
73,12,PLAIN,by,RemainSelf,by
73,13,PLAIN,him,RemainSelf,him
73,14,PLAIN,and,RemainSelf,and
73,15,PLAIN,by,RemainSelf,by
73,16,PLAIN,Lorenzo,RemainSelf,Lorenzo
73,17,PUNCT,.,RemainSelf,.
74,0,PLAIN,Currently,RemainSelf,Currently
74,1,PLAIN,Varul,RemainSelf,Varul
74,2,PLAIN,is,RemainSelf,is
74,3,PLAIN,a,RemainSelf,a
74,4,PLAIN,partner,RemainSelf,partner
74,5,PLAIN,of,RemainSelf,of
74,6,PLAIN,the,RemainSelf,the
74,7,PLAIN,law,RemainSelf,law
74,8,PLAIN,firm,RemainSelf,firm
74,9,PLAIN,Varul,RemainSelf,Varul
74,10,PLAIN,Vilgerts,RemainSelf,Vilgerts
74,11,PLAIN,Smaliukas,RemainSelf,Smaliukas
74,12,PUNCT,.,RemainSelf,.
75,0,PLAIN,The,RemainSelf,The
75,1,PLAIN,most,RemainSelf,most
75,2,PLAIN,popular,RemainSelf,popular
75,3,PLAIN,punk,RemainSelf,punk
75,4,PLAIN,scene,RemainSelf,scene
75,5,PLAIN,is,RemainSelf,is
75,6,LETTERS,UFFA,ToBeNormalized,u f f a
75,7,PUNCT,.,RemainSelf,.
76,0,PLAIN,The,RemainSelf,The
76,1,PLAIN,extremely,RemainSelf,extremely
76,2,PLAIN,flat,RemainSelf,flat
76,3,PUNCT,",",RemainSelf,","
76,4,PLAIN,smooth,RemainSelf,smooth
76,5,PLAIN,and,RemainSelf,and
76,6,PLAIN,hard,RemainSelf,hard
76,7,PLAIN,surfaces,RemainSelf,surfaces
76,8,PLAIN,of,RemainSelf,of
76,9,PLAIN,dry,RemainSelf,dry
76,10,PLAIN,lakes,RemainSelf,lakes
76,11,PLAIN,make,RemainSelf,make
76,12,PLAIN,them,RemainSelf,them
76,13,PLAIN,ideal,RemainSelf,ideal
76,14,PLAIN,for,RemainSelf,for
76,15,PLAIN,motor,RemainSelf,motor
76,16,PLAIN,vehicles,RemainSelf,vehicles
76,17,PLAIN,and,RemainSelf,and
76,18,PLAIN,bicycles,RemainSelf,bicycles
76,19,PUNCT,.,RemainSelf,.
77,0,PLAIN,He,RemainSelf,He
77,1,PLAIN,was,RemainSelf,was
77,2,PLAIN,married,RemainSelf,married
77,3,PLAIN,with,RemainSelf,with
77,4,PLAIN,two,RemainSelf,two
77,5,PLAIN,children,RemainSelf,children
77,6,PUNCT,.,RemainSelf,.
78,0,PLAIN,It,RemainSelf,It
78,1,PLAIN,was,RemainSelf,was
78,2,PLAIN,recorded,RemainSelf,recorded
78,3,PLAIN,at,RemainSelf,at
78,4,PLAIN,GodCity,RemainSelf,GodCity
78,5,PLAIN,Studios,RemainSelf,Studios
78,6,PLAIN,in,RemainSelf,in
78,7,PLAIN,Salem,RemainSelf,Salem
78,8,PUNCT,",",RemainSelf,","
78,9,PLAIN,Massachusetts,RemainSelf,Massachusetts
78,10,PUNCT,",",RemainSelf,","
78,11,PLAIN,United,RemainSelf,United
78,12,PLAIN,States,RemainSelf,States
78,13,PLAIN,and,RemainSelf,and
78,14,PLAIN,produced,RemainSelf,produced
78,15,PLAIN,by,RemainSelf,by
78,16,PLAIN,Kurt,RemainSelf,Kurt
78,17,PLAIN,Ballou,RemainSelf,Ballou
78,18,PLAIN,of,RemainSelf,of
78,19,PLAIN,Converge,RemainSelf,Converge
78,20,PUNCT,.,RemainSelf,.
79,0,PLAIN,Sinauer,RemainSelf,Sinauer
79,1,PUNCT,",",RemainSelf,","
79,2,PLAIN,SunderlandDvornyk,RemainSelf,SunderlandDvornyk
79,3,PUNCT,",",RemainSelf,","
79,4,LETTERS,V.,ToBeNormalized,v
79,5,PUNCT,;,RemainSelf,;
79,6,PLAIN,Vinogradova,RemainSelf,Vinogradova
79,7,PUNCT,",",RemainSelf,","
79,8,LETTERS,O.,ToBeNormalized,o
79,9,PUNCT,;,RemainSelf,;
79,10,PLAIN,Nevo,RemainSelf,Nevo
79,11,PUNCT,",",RemainSelf,","
79,12,LETTERS,E.,ToBeNormalized,e
79,13,PUNCT,(,RemainSelf,(
79,14,DATE,March 2003,ToBeNormalized,march two thousand three
79,15,PUNCT,),RemainSelf,)
79,16,PUNCT,.,RemainSelf,.
80,0,PLAIN,Bellingham,RemainSelf,Bellingham
80,1,PUNCT,",",RemainSelf,","
80,2,PLAIN,WA,RemainSelf,WA
80,3,PUNCT,:,RemainSelf,:
80,4,PLAIN,SPIE,ToBeNormalized,s p i e
80,5,PUNCT,:,RemainSelf,:
80,6,PLAIN,the,RemainSelf,the
80,7,PLAIN,International,RemainSelf,International
80,8,PLAIN,Society,RemainSelf,Society
80,9,PLAIN,for,RemainSelf,for
80,10,PLAIN,Optical,RemainSelf,Optical
80,11,PLAIN,Engineering,RemainSelf,Engineering
80,12,PUNCT,",",RemainSelf,","
80,13,PLAIN,p,RemainSelf,p
80,14,CARDINAL,323,ToBeNormalized,three hundred twenty three
80,15,PLAIN,-,ToBeNormalized,to
80,16,CARDINAL,333,ToBeNormalized,three hundred thirty three
80,17,PUNCT,(,RemainSelf,(
80,18,DATE,2004,ToBeNormalized,two thousand four
80,19,PUNCT,),RemainSelf,)
80,20,PUNCT,",",RemainSelf,","
80,21,PLAIN,retrieved,RemainSelf,retrieved
80,22,PLAIN,online,RemainSelf,online
80,23,DATE,2008-07-28,ToBeNormalized,the twenty eighth of july two thousand eight
80,24,PUNCT,.,RemainSelf,.
81,0,PLAIN,The,RemainSelf,The
81,1,PLAIN,week,RemainSelf,week
81,2,PLAIN,long,RemainSelf,long
81,3,PLAIN,exercise,RemainSelf,exercise
81,4,PLAIN,was,RemainSelf,was
81,5,PLAIN,centered,RemainSelf,centered
81,6,PLAIN,in,RemainSelf,in
81,7,PLAIN,Washington,RemainSelf,Washington
81,8,PUNCT,",",RemainSelf,","
81,9,LETTERS,DC,ToBeNormalized,d c
81,10,PLAIN,and,RemainSelf,and
81,11,PLAIN,concluded,RemainSelf,concluded
81,12,PLAIN,on,RemainSelf,on
81,13,DATE,Oct. 1st,ToBeNormalized,october first
81,14,PUNCT,.,RemainSelf,.
82,0,PUNCT,"""",RemainSelf,""""
82,1,PLAIN,allmusic,RemainSelf,allmusic
82,2,PUNCT,(,RemainSelf,(
82,3,PUNCT,(,RemainSelf,(
82,4,PUNCT,(,RemainSelf,(
82,5,PLAIN,Destroy,RemainSelf,Destroy
82,6,PLAIN,Oh,RemainSelf,Oh
82,7,PLAIN,Boy,RemainSelf,Boy
82,8,PUNCT,!,RemainSelf,!
83,0,PLAIN,Mozambique,RemainSelf,Mozambique
83,1,PLAIN,shares,RemainSelf,shares
83,2,PLAIN,the,RemainSelf,the
83,3,PLAIN,linguistic,RemainSelf,linguistic
83,4,PLAIN,norm,RemainSelf,norm
83,5,PLAIN,used,RemainSelf,used
83,6,PLAIN,in,RemainSelf,in
83,7,PLAIN,the,RemainSelf,the
83,8,PLAIN,other,RemainSelf,other
83,9,PLAIN,Portuguese,RemainSelf,Portuguese
83,10,PLAIN,speaking,RemainSelf,speaking
83,11,PLAIN,African,RemainSelf,African
83,12,PLAIN,countries,RemainSelf,countries
83,13,PLAIN,and,RemainSelf,and
83,14,PLAIN,Portugal,RemainSelf,Portugal
83,15,PUNCT,.,RemainSelf,.
84,0,PLAIN,In,RemainSelf,In
84,1,PLAIN,the,RemainSelf,the
84,2,PLAIN,course,RemainSelf,course
84,3,PLAIN,of,RemainSelf,of
84,4,PLAIN,municipal,RemainSelf,municipal
84,5,PLAIN,restructuring,RemainSelf,restructuring
84,6,PUNCT,",",RemainSelf,","
84,7,PLAIN,Herschbach,RemainSelf,Herschbach
84,8,PLAIN,and,RemainSelf,and
84,9,CARDINAL,20,ToBeNormalized,twenty
84,10,PLAIN,other,RemainSelf,other
84,11,PLAIN,communities,RemainSelf,communities
84,12,PLAIN,joined,RemainSelf,joined
84,13,PLAIN,together,RemainSelf,together
84,14,PLAIN,in,RemainSelf,in
84,15,DATE,1972,ToBeNormalized,nineteen seventy two
84,16,PLAIN,into,RemainSelf,into
84,17,PLAIN,the,RemainSelf,the
84,18,PLAIN,Verbandsgemeinde,RemainSelf,Verbandsgemeinde
84,19,PLAIN,of,RemainSelf,of
84,20,PLAIN,Selters,RemainSelf,Selters
84,21,PUNCT,.,RemainSelf,.
85,0,PUNCT,"""",RemainSelf,""""
85,1,PLAIN,Broadcast,RemainSelf,Broadcast
85,2,PLAIN,Pronunciation,RemainSelf,Pronunciation
85,3,PLAIN,Guide,RemainSelf,Guide
85,4,PLAIN,and,RemainSelf,and
85,5,PLAIN,South,RemainSelf,South
85,6,PLAIN,Dakota,RemainSelf,Dakota
85,7,PLAIN,Pronunciations,RemainSelf,Pronunciations
85,8,PUNCT,"""",RemainSelf,""""
85,9,PUNCT,.,RemainSelf,.
86,0,PLAIN,The,RemainSelf,The
86,1,PLAIN,main,RemainSelf,main
86,2,PLAIN,event,RemainSelf,event
86,3,PLAIN,was,RemainSelf,was
86,4,PLAIN,the,RemainSelf,the
86,5,PUNCT,"""",RemainSelf,""""
86,6,PLAIN,Champion,RemainSelf,Champion
86,7,PLAIN,of,RemainSelf,of
86,8,PLAIN,Champions,RemainSelf,Champions
86,9,PUNCT,"""",RemainSelf,""""
86,10,PLAIN,match,RemainSelf,match
86,11,PUNCT,",",RemainSelf,","
86,12,PLAIN,between,RemainSelf,between
86,13,LETTERS,WWE's,ToBeNormalized,w w e's
86,14,PLAIN,three,RemainSelf,three
86,15,PLAIN,top,RemainSelf,top
86,16,PLAIN,champions,RemainSelf,champions
86,17,PUNCT,.,RemainSelf,.
87,0,PLAIN,It,RemainSelf,It
87,1,PLAIN,bulges,RemainSelf,bulges
87,2,PLAIN,more,RemainSelf,more
87,3,PLAIN,to,RemainSelf,to
87,4,PLAIN,the,RemainSelf,the
87,5,PLAIN,east,RemainSelf,east
87,6,PLAIN,underneath,RemainSelf,underneath
87,7,PLAIN,the,RemainSelf,the
87,8,PLAIN,location,RemainSelf,location
87,9,PLAIN,of,RemainSelf,of
87,10,PLAIN,the,RemainSelf,the
87,11,PLAIN,highest,RemainSelf,highest
87,12,PLAIN,winds,RemainSelf,winds
87,13,PLAIN,within,RemainSelf,within
87,14,PLAIN,the,RemainSelf,the
87,15,PLAIN,jet,RemainSelf,jet
87,16,PLAIN,stream,RemainSelf,stream
87,17,PUNCT,.,RemainSelf,.
88,0,PUNCT,"""",RemainSelf,""""
88,1,CARDINAL,100,ToBeNormalized,one hundred
88,2,PLAIN,anos,RemainSelf,anos
88,3,PUNCT,:,RemainSelf,:
88,4,PLAIN,Alfredo,RemainSelf,Alfredo
88,5,PLAIN,Valadas,RemainSelf,Valadas
88,6,PUNCT,"""",RemainSelf,""""
88,7,PUNCT,.,RemainSelf,.
89,0,PLAIN,On,RemainSelf,On
89,1,DATE,25 January 2001,ToBeNormalized,the twenty fifth of january two thousand one
89,2,PUNCT,",",RemainSelf,","
89,3,CARDINAL,25,ToBeNormalized,twenty five
89,4,PLAIN,friends,RemainSelf,friends
89,5,PLAIN,of,RemainSelf,of
89,6,PLAIN,the,RemainSelf,the
89,7,PLAIN,partnership,RemainSelf,partnership
89,8,PLAIN,met,RemainSelf,met
89,9,PLAIN,to,RemainSelf,to
89,10,PLAIN,form,RemainSelf,form
89,11,PLAIN,a,RemainSelf,a
89,12,PLAIN,club,RemainSelf,club
89,13,PUNCT,.,RemainSelf,.
90,0,PLAIN,LiPSA,ToBeNormalized,l i p s a
90,1,PLAIN,was,RemainSelf,was
90,2,PLAIN,founded,RemainSelf,founded
90,3,PLAIN,by,RemainSelf,by
90,4,PLAIN,Tristan,RemainSelf,Tristan
